target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,Corporate,55210,0,1,,,37.684931507,8.2328767123,,,9.7616438356,3906
0,OTHER,advanced,,34000,0,1,1,1.1757392473,35.710382514,4.0928961749,,,9.4094168725,3907
0,2NDFL,elementary,Corporate,17168,0,1,1,2.0499775986,28.010928962,3.0707912269,0,0,3.0296953365,3913
0,OTHER,elementary,,55000,0,0,1,1.3809587814,36.607919754,0.1342465753,1,1,13.378411558,3917
0,OTHER,elementary,Corporate,62064,0,1,0,6.5046818996,31.36993787,6.0795269107,1,1,10.945280335,3920
0,2NDFL,beginner,,274924,0,0,1,1.8506944444,34.315068493,0.6701774085,0,0,10.745205479,3921
0,OTHER,elementary,Corporate,38927,0,1,2,0.4137544803,25.520547945,1.3346957108,1,1,5.4631110113,3927
0,OTHER,elementary,,30000,0,0,0,2.6607302867,34.778022307,1.7999401153,0,0,9.7369264166,3932
0,OTHER,elementary,Corporate,46396,0,1,0,1.0505824373,31.597260274,1.8684931507,,,6.1643835616,3938
0,OTHER,elementary,Corporate,60277,0,1,1,2.376187276,31.676712329,5.6273972603,1,1,6.6739726027,3942
0,OTHER,elementary,Corporate,60277,0,1,1,2.376187276,31.676712329,5.6273972603,1,1,6.6739726027,3944
0,OTHER,elementary,,100000,0,0,1,0.4125896057,30.792499439,1.932225466,0,0,8.9815405345,3949
0,OTHER,elementary,Corporate,95598,0,1,1,0.7248207885,30.877737855,6.6530803204,0,0,2.0503405944,3953
0,2NDFL,elementary,,82650,0,0,,,25.8,2.6136986301,,,5.7726027397,3955
0,OTHER,elementary,,27000,0,0,0,5.8326164875,26.846575342,0.5258627143,1,1,6.7397260274,3956
0,OTHER,elementary,,31900,0,0,0,1355.6334677,38.441178232,2.8822741223,0,1,9.8932330264,3973
0,2NDFL,advanced,,27690,0,0,,,41.553798937,1.5620181151,,,6.0332509918,3986
0,2NDFL,elementary,,99180,0,0,,,38.279452055,3.2301369863,,,3.7780821918,3991
0,OTHER,elementary,Corporate,74523,0,1,0,3.5359094982,27.975409836,5.3304962946,0,0,7.6885245902,3999
0,OTHER,elementary,Corporate,74523,0,1,0,3.5359094982,27.975409836,5.3304962946,0,0,7.6885245902,4000
0,OTHER,high,,30000,0,0,0,0.7315860215,28.538715473,0.2786885246,0,0,8.218579235,4007
0,2NDFL,advanced,,46934,0,0,,,48.405479452,7.002739726,,,2.1726027397,4008
0,2NDFL,elementary,,41325,0,0,0,,28.516438356,2.0863013699,0,0,2.2205479452,4011
0,OTHER,advanced,,15000,0,0,0,36.572244624,33.542465753,1.1374578936,0,0,11.906849315,4020
0,OTHER,elementary,Corporate,171320,0,1,,,43.559779924,4.0109289617,,,9.1597799236,4025
0,OTHER,advanced,Corporate,30145,0,1,2,0.4721998208,30.526027397,9.1616438356,0,0,9.5315068493,4030
0,OTHER,advanced,Corporate,30145,0,1,2,0.4721998208,30.526027397,9.1616438356,0,0,9.5315068493,4031
0,2NDFL,elementary,,94648,0,0,0,1.7308691756,42.312328767,13.243835616,0,0,14.334246575,4035
0,2NDFL,high,,21265,0,0,,,27.482191781,0.4081742645,,,4.5994310951,4036
0,2NDFL,elementary,,,0,1,3,0.3707213262,25.339726027,2.9424657534,0,0,5.2931506849,4041
0,2NDFL,elementary,,,0,1,3,0.3707213262,25.339726027,2.9424657534,0,0,5.2931506849,4042
0,2NDFL,elementary,,,0,1,3,0.3707213262,25.339726027,2.9424657534,0,0,5.2931506849,4045
0,OTHER,elementary,Corporate,259226,0,1,0,39,41.987873344,4.807051426,0,0,9.102941837,4046
0,2NDFL,elementary,,131958,0,0,1,1.113844086,39.307223595,16.133879781,0,0,8.9620181151,4048
0,OTHER,advanced,Corporate,24705,0,1,1,0.4033378136,32.330601093,1.3570401976,0,0,11.75136612,4066
0,OTHER,advanced,Corporate,24705,0,1,1,0.4033378136,32.330601093,1.3570401976,0,0,11.75136612,4067
0,OTHER,elementary,,60000,0,0,,,38.832876712,8.104109589,,,4.4436110487,4072
0,OTHER,advanced,Corporate,69696,0,1,1,1.2122311828,30.9491429,7.5628415301,0,0,9.4231155027,4074
0,OTHER,advanced,Corporate,69696,0,1,1,1.2122311828,30.9491429,7.5628415301,0,0,9.4231155027,4075
0,OTHER,elementary,,200000,0,0,1,0.4093637993,40.884489857,13.495448761,0,0,10.265311775,4081
0,OTHER,advanced,,100000,0,0,1,0.4408602151,52.686129201,10.434074407,0,0,2.2422935848,4082
0,OTHER,elementary,Corporate,36000,0,1,1,0.4699148746,29.290964893,2.7813758515,0,0,7.3101429748,4089
0,2NDFL,elementary,,36216,0,0,,,39.780821918,1.4100456621,,,14.6,4091
0,OTHER,elementary,VIP,490054,0,1,,,42.769863014,16.421917808,,,1.8993412681,4092
0,2NDFL,elementary,,16276,0,0,1,0.2810483871,46.010958904,21.64109589,0,0,0.9762557078,4096
0,2NDFL,advanced,,19571,0,0,0,9.1523297491,47.263732315,11.822404372,,,2.236335055,4100
0,2NDFL,elementary,,47850,0,0,1,0.9290770609,29.979279886,1.8970881054,0,0,8.131147541,4106
0,OTHER,elementary,Corporate,58251,0,1,0,,27.557377049,3.3304962946,0,0,6.8044688974,4111
0,2NDFL,elementary,,19452,0,1,0,19.210058244,42.246575342,10.038356164,0,0,10.090410959,4113
0,OTHER,elementary,Corporate,84472,0,1,1,0.734811828,35.679452055,3.0136986301,1,1,12.419178082,4115
0,2NDFL,advanced,,27676,0,0,,,30.96905457,0.3800134741,,,9.0622052549,4123
0,2NDFL,elementary,,50641,0,0,1,0.3450044803,28.516640467,10.760476084,0,0,8.4673253986,4129
0,2NDFL,elementary,,119349,0,0,1,0.2478718638,40.300561419,0.5471367617,0,0,9.577273748,4137
0,2NDFL,elementary,,33473,0,0,0,49.923230287,44.139344262,20.270491803,1,1,9.9428400329,4139
0,OTHER,advanced,,45000,0,0,,,33.947967662,3.2082191781,,,8.1561643836,4144
0,OTHER,advanced,Corporate,31679,0,1,1,1.1447804659,38.752773411,1.237704918,0,0,8.7171569728,4145
0,2NDFL,beginner,,411620,0,0,2,0.3128360215,39.95890411,5.3509993263,1,1,10.309589041,4156
0,2NDFL,elementary,,32760,0,0,0,9.5644937276,48.030136986,0.3366569354,0,0,2.9671232877,4163
0,OTHER,elementary,Corporate,55819,0,1,0,,25.257466876,3.4153005464,0,0,4.8108915338,4165
0,OTHER,advanced,Corporate,28377,0,1,0,8.4097222222,48.487671233,10.498630137,1,1,3.3917808219,4174
0,OTHER,elementary,Corporate,56714,1,1,0,0.6299955197,36.322471742,4.2923497268,0,0,10.585485441,4177
0,2NDFL,elementary,,120296,0,0,3,1.1532482079,36.087431694,3.0116775208,0,0,4.3661202186,4181
0,OTHER,elementary,Corporate,79000,0,1,2,0.3407258065,39.650273224,0.2978142077,0,0,11.658469945,4183
0,2NDFL,elementary,,63336,0,0,,,38.591780822,7.0630136986,,,9.4767123288,4190
0,OTHER,beginner,Corporate,45010,0,1,,,43.619178082,2.2301369863,,,9.8,4193
0,OTHER,elementary,Corporate,48752,0,1,1,0.3154569892,26.167123288,2.9726027397,0,0,6.0191780822,4209
0,2NDFL,elementary,,12495,0,0,1,-6.36812276,27.17260274,1.4852084737,1,1,7.1589041096,4212
0,OTHER,elementary,Corporate,186790,0,1,,,42.791780822,2.4438356164,,,9.8115427801,4213
0,OTHER,advanced,,40000,0,0,,,42.336986301,0.736043117,,,11.38630137,4217
0,2NDFL,elementary,,34648,0,0,1,0.4002688172,46.252114679,2.027457145,0,0,1.1754023505,4219
0,2NDFL,elementary,,,0,1,0,0.5721774194,39.571038251,6.7637323153,0,0,10.232225466,4223
0,2NDFL,elementary,,,0,1,0,0.5721774194,39.571038251,6.7637323153,0,0,10.232225466,4224
0,OTHER,elementary,Corporate,136799,0,1,,,50.20830152,17.523370013,,,5.1069316566,4241
0,OTHER,elementary,,35000,0,0,,,27.115068493,1.1431469421,,,4.6376824613,4242
0,OTHER,elementary,Corporate,102207,0,1,2,1.3469086022,25.768852459,0.2131147541,0,0,5.6866606782,4266
0,OTHER,elementary,Corporate,43879,0,1,1,0.3154793907,25.445564788,0.5113182124,0,0,5.3304962946,4268
0,OTHER,elementary,Corporate,38698,0,1,0,,38.12174564,0.9820196122,0,0,12.297814208,4275
0,OTHER,high,Corporate,49764,0,1,,,27.294722659,0.6454075904,,,7.111161015,4290
0,2NDFL,elementary,,9570,0,0,0,,26.949315068,2.8178082192,0,0,5.0369863014,4298
0,OTHER,elementary,Corporate,47670,0,1,0,64,28.511161015,0.4728048507,0,0,7.7568306011,4299
0,2NDFL,elementary,,53185,0,0,0,5.8288530466,27.066127704,0.6420765027,1,1,1.7921551014,4304
0,2NDFL,beginner,,,0,1,,,25.208219178,0.4455198742,,,5.1726027397,4305
0,OTHER,elementary,Corporate,112029,0,1,0,3.9846774194,30.047451157,6.1844374579,0,0,8.456284153,4306
0,OTHER,elementary,Corporate,112029,0,1,0,3.9846774194,30.047451157,6.1844374579,0,0,8.456284153,4307
0,OTHER,elementary,Corporate,105292,0,1,,,35.698630137,0.6787633805,,,10.728767123,4309
0,2NDFL,advanced,,13207,0,0,0,17.755981183,42.471232877,8.2438356164,0,0,8.6243206827,4314
0,OTHER,elementary,Corporate,99614,0,1,,,26.071232877,0.4984355116,,,6.0547945205,4315
0,OTHER,beginner,Corporate,21344,0,1,0,,28.408219178,0.1753424658,2,2,2.6849315068,4317
0,OTHER,advanced,Corporate,39531,0,1,0,0.7982302867,48.704985403,5.7871771839,1,1,3.6447114305,4329
0,OTHER,advanced,VIP,78300,0,0,0,0.8264112903,34.767123288,0.3936073059,0,0,10.923287671,4335
0,OTHER,elementary,,85000,0,0,0,1.6385080645,29.25871697,1.2669136911,3,3,0.0794520548,4336
0,OTHER,elementary,Corporate,42424,0,1,1,1.5359543011,31.729508197,0.4729620481,0,0,4.1584699454,4343
0,OTHER,elementary,Corporate,61654,0,1,2,0.6354614695,41.151545774,1.501369863,1,1,10.432876712,4346
0,2NDFL,elementary,,18542,0,0,1,7.1411066308,28.42974025,1.0362976271,1,1,2.504109589,4353
0,OTHER,advanced,Corporate,29859,0,1,0,2.3448700717,25.676270679,3.6393442623,0,0,5.5557227337,4354
0,OTHER,elementary,Corporate,44734,0,1,0,37.436581541,30.356239239,0.1120218579,0,0,9.109663897,4355
0,2NDFL,elementary,,161243,0,0,,,44.289617486,2.4337525264,,,10.20361554,4358
0,OTHER,advanced,,30000,0,0,0,18.893951613,50.750684932,2.7890410959,1,1,5.4222471742,4369
0,OTHER,elementary,Corporate,37354,0,1,1,0.9218189964,38.071232877,13.868493151,0,0,11.263013699,4371
0,2NDFL,elementary,,54359,0,0,0,0.5741487455,37.066472041,3.0500336852,0,0,1.0966090276,4378
0,2NDFL,advanced,,42731,0,0,0,4.6924507168,54.723287671,6.8246575342,1,1,1.7397260274,4391
0,OTHER,advanced,Corporate,28558,0,1,1,0.5643817204,43.433595329,12.355191257,0,0,9.7760610824,4393
0,OTHER,elementary,,36000,0,0,1,0.9841621864,45.18428026,17.537704918,1,1,0.1530054645,4394
0,OTHER,elementary,,200000,0,0,0,52.153293011,32.965753425,0.4657534247,1,1,12.21369863,4406
0,OTHER,elementary,Corporate,74778,0,1,0,0.4415098566,26.765102178,0.631147541,0,0,5.8061980687,4409
0,OTHER,elementary,,90000,0,0,0,0.7641801075,38.589759713,1.4911295756,0,0,10.271951493,4410
0,OTHER,elementary,Corporate,141679,0,1,1,0.4783154122,32.973478554,4.6584699454,2,2,9.0474511565,4433
0,OTHER,elementary,Corporate,34743,0,1,,,37.375387379,0.4245677072,,,4.7906879257,4437
0,2NDFL,elementary,,20369,0,0,,,25.520547945,4.8307657759,,,5.4246575342,4438
0,OTHER,elementary,Corporate,73521,0,1,,,28.643244255,5.1623699379,,,0.8782169324,4446
0,2NDFL,elementary,,11008,0,0,0,3.2827060932,35.803278689,2.2101504604,0,0,1.6457668987,4449
0,OTHER,elementary,Corporate,50707,0,1,0,1,25.594864885,4.0409836066,0,0,5.5071936522,4458
0,2NDFL,elementary,,26448,0,0,,,29.186862789,0.6868627891,,,7.6301369863,4462
0,OTHER,elementary,,60000,0,0,1,0.5084901434,39.020211094,3.3763754772,1,1,5.5626768471,4463
0,OTHER,elementary,Corporate,112904,0,1,0,6.4387992832,26.979279886,1.0970881054,0,0,6.9217456396,4469
0,2NDFL,high,,32520,0,0,0,11,26.904109589,0.8376674901,1,1,5.9589041096,4477
0,OTHER,elementary,,234900,0,0,,,31.472677596,2.7780148215,,,10.725960027,4492
0,OTHER,elementary,Corporate,63258,0,1,1,0.826859319,34.281937271,0.4874167228,0,0,9.6271427502,4493
0,2NDFL,elementary,,33930,0,0,0,10.377889785,46.234246575,6.6671232877,1,1,1.1301369863,4494
0,OTHER,elementary,VIP,70000,0,0,0,4.8563620072,52.677917509,6.8821917808,0,0,7.6630136986,4503
0,2NDFL,elementary,,10268,0,0,,,40.913526462,22.905307283,,,11.340923722,4509
0,OTHER,advanced,Corporate,11788,0,1,0,0.7329973118,28.508196721,0.806010929,0,0,5.0165206977,4510
0,OTHER,elementary,,40000,0,0,0,18.596034946,49.273321356,0.3198966989,0,0,4.1830601093,4511
0,OTHER,elementary,Corporate,63917,0,1,,,28.052054795,1.431274796,,,7.3232876712,4514
0,OTHER,elementary,Corporate,16172,0,1,0,,32.22188038,0.7506475036,0,0,8.2520173666,4518
0,OTHER,elementary,,150000,0,0,,,31.728767123,4.4438356164,,,0.904109589,4519
0,OTHER,elementary,,580000,0,0,1,0.4655241935,42.942465753,1.2794520548,1,1,3.1424657534,4522
0,OTHER,elementary,Corporate,141570,0,1,,,37.390770267,0.2131147541,,,11.822404372,4525
0,OTHER,elementary,,28000,0,0,1,0.8843189964,30.084931507,3.0383561644,0,0,8.4461336926,4528
0,OTHER,elementary,Corporate,54071,0,1,0,,32.525585747,4.2433939666,,,6.5749008159,4534
0,OTHER,elementary,Corporate,26362,0,1,0,4.8585125448,37.595396362,0.8529306086,0,0,12.032786885,4535
0,OTHER,elementary,Corporate,23624,0,1,0,11.763104839,31.344194925,0.6099483494,,,10.459263418,4538
0,OTHER,elementary,Corporate,45150,0,1,1,0.9490143369,45.331566734,6.528827008,3,3,0.2595628415,4548
0,OTHER,elementary,Corporate,45150,0,1,1,0.9490143369,45.331566734,6.528827008,3,3,0.2595628415,4550
0,OTHER,elementary,Corporate,30252,0,1,0,0.6681003584,30.341455199,2.0209072535,0,0,2.6866606782,4551
0,OTHER,elementary,Corporate,62791,0,1,2,0.4445340502,27.184437458,2.6529306086,0,0,6.5762182798,4558
0,OTHER,elementary,Corporate,94566,0,1,1,1,48.612800359,3.5780821918,0,0,3.5205479452,4563
0,OTHER,elementary,,50000,0,0,0,3.2197804659,42.932382663,0.7652593757,0,0,9.598136088,4566
0,2NDFL,elementary,VIP,134732,0,0,0,0.2722670251,56.367123288,15.871232877,1,1,10.947945205,4576
0,OTHER,elementary,Corporate,65456,0,1,2,0.3746639785,30.684931507,2.2109589041,0,0,7.8712328767,4577
0,OTHER,elementary,Corporate,65456,0,1,2,0.3746639785,30.684931507,2.2109589041,0,0,7.8712328767,4578
0,OTHER,elementary,,35000,0,0,1,0.3801971326,29.531589191,0.1366120219,0,0,8.587431694,4586
0,OTHER,elementary,,95700,0,0,0,13.18561828,31.101369863,0.3068493151,2,2,7.9452054795,4587
0,2NDFL,advanced,,23654,0,0,,,28.763941912,0.9064076652,,,5.3228460214,4590
0,OTHER,elementary,,100000,0,0,0,,30.044554233,2.5760610824,0,0,0.6120218579,4591
0,OTHER,advanced,,25000,0,0,1,0.5699148746,29.891129576,7.2746912194,0,0,8.2786885246,4594
0,2NDFL,elementary,,43428,0,0,1,0.5310035842,35.494176211,1.3791077176,0,0,10.140751553,4606
0,OTHER,elementary,,210000,0,0,0,2.4346774194,40.461748634,9.2667789505,0,0,10.255820046,4607
0,2NDFL,elementary,,19846,0,0,0,0.4426523297,32.89214013,9.9989894453,1,1,8.8866606782,4608
0,OTHER,elementary,Corporate,47070,0,1,0,13.414426523,35.964480874,2.7678419043,0,0,10.499348754,4610
0,2NDFL,advanced,,14403,0,0,0,0.957078853,49.705307283,9.3683209821,0,0,4.4617486339,4612
0,OTHER,advanced,Corporate,21889,0,0,,,36.463013699,0.8081742645,,,1.5404147017,4618
0,2NDFL,elementary,,34691,0,0,0,,38.804663523,14.297814208,1,1,12.169398907,4619
0,OTHER,advanced,,35000,0,0,,,42.039928138,2.0125308781,,,6.7988322479,4626
0,2NDFL,elementary,,50889,0,0,0,,32.998293285,12.254098361,,,10.001033011,4627
0,OTHER,beginner,Corporate,95160,0,1,0,4.7624327957,28.412568306,3.5346208549,0,0,8.0355191257,4630
0,OTHER,elementary,Corporate,95455,0,1,1,1.0896729391,32.404671008,6.3800134741,0,0,9.0211093645,4631
0,OTHER,elementary,Corporate,27786,0,0,,,27.742465753,5.1553185119,,,6.202739726,4637
0,2NDFL,elementary,,14020,0,0,0,68.347311828,37.405644135,2.8438356164,1,1,8.1424657534,4640
0,OTHER,elementary,Corporate,79660,0,1,0,,27.978082192,2.295890411,0,0,5.904109589,4642
0,2NDFL,elementary,,107538,0,0,0,0.539359319,39.638356164,1.1456546149,0,1,9.9479452055,4647
0,OTHER,elementary,Corporate,45033,0,1,0,5.5324596774,32.727554458,4.2,0,0,0.3614342391,4655
0,OTHER,elementary,Corporate,25352,0,1,,,31.460273973,1.4904109589,,,9.6931506849,4660
0,OTHER,beginner,Corporate,256588,0,1,,,35.484931507,5.7671232877,,,10.991780822,4661
0,OTHER,advanced,,20000,0,0,,,38.624657534,1.3811512838,,,3.8657534247,4663
0,OTHER,elementary,Corporate,33084,0,1,1,0.6042114695,30.105479452,3.9426229508,0,0,9.502739726,4665
0,OTHER,elementary,Corporate,42543,0,1,1,0.8916890681,30.545205479,5.5452054795,0,1,2.901369863,4670
0,OTHER,high,,45000,0,0,1,0.5695564516,43.389041096,6.5506849315,0,0,9.4739726027,4674
0,OTHER,elementary,Corporate,42904,0,1,0,0.4666442652,27.033430646,0.9484991392,0,0,2.529321057,4685
0,OTHER,beginner,Corporate,57039,0,1,1,0.2840277778,45.21369863,4.0602739726,0,0,0.1533198593,4702
0,2NDFL,elementary,,46916,0,0,,,48.757998353,24.49023879,,,3.6794520548,4704
0,OTHER,elementary,,70000,0,0,1,0.533938172,27.483606557,2.4289617486,0,0,7.2043042144,4708
0,OTHER,elementary,Corporate,80822,0,1,4,0.3421370968,33.832876712,6.1397260274,2,2,12.577094094,4734
0,OTHER,advanced,,40000,0,0,0,1.2752688172,42.832876712,2.4520547945,0,0,11.304109589,4737
0,2NDFL,elementary,,30388,0,0,,,49.863013699,13.224889588,,,4.5281682761,4745
0,2NDFL,elementary,,102562,0,0,0,22.311200717,27.608219178,1.2082191781,1,1,7.5150684932,4746
0,2NDFL,advanced,Corporate,20971,0,1,1,0.7656810036,51.99726776,14.295081967,0,0,6.5580956658,4747
0,OTHER,advanced,Corporate,38917,0,1,0,,38.506407665,5.5447638296,0,0,0.0792349727,4760
0,OTHER,elementary,,50000,0,0,0,1.1840949821,49.581375851,7.7978142077,0,0,4.5054644809,4767
0,OTHER,elementary,,22600,0,0,,,46.936986301,6.8849315068,,,1.9150684932,4768
0,2NDFL,elementary,,24466,0,0,,,32.254689722,2.802739726,,,10.120547945,4773
0,OTHER,elementary,Corporate,22263,0,1,0,-0.103830645,25.439052324,3.8547945205,1,1,5.4035331986,4778
0,OTHER,beginner,,120000,0,0,0,18.693884409,39.087671233,6.5726027397,3,3,6.1863013699,4783
0,OTHER,beginner,,230000,0,0,1,0.4360663082,41.335122389,0.5573770492,0,0,9.1077251291,4787
0,OTHER,elementary,,60000,0,0,2,0.6712365591,43.112411109,1.548027547,0,0,9.5124111086,4788
0,2NDFL,high,,45873,0,0,0,0.7670922939,39.334246575,1.4191780822,1,1,2.7945205479,4800
0,2NDFL,advanced,,16261,0,0,0,,51.811048731,6.3480350326,0,0,6.3863911969,4806
0,OTHER,elementary,Corporate,59148,0,1,,,25.515622427,1.0937046186,,,4.8580881803,4807
0,OTHER,advanced,Corporate,51794,0,1,0,1.6017249104,38.445033311,8.4535519126,0,0,9.9518826259,4810
0,OTHER,advanced,Corporate,51794,0,1,0,1.6017249104,38.445033311,8.4535519126,0,0,9.9518826259,4811
0,OTHER,elementary,Corporate,26101,0,0,0,0.2774865591,35.117808219,9.3296204806,1,1,6.6931506849,4814
0,2NDFL,elementary,,15660,0,0,,,52.112328767,4.1671232877,,,5.0366868778,4821
0,OTHER,elementary,Corporate,70000,0,1,2,0.8277777778,25.225211468,0.4426229508,1,1,5.2115128378,4826
0,2NDFL,elementary,,53512,0,0,0,,42.449869002,2.2169922898,0,0,8.1693989071,4827
0,OTHER,elementary,Corporate,88014,0,1,2,0.9828405018,35.117808219,9.7890410959,0,0,7.6712328767,4829
0,2NDFL,elementary,,77753,0,0,,,43.633879781,13.129792649,,,8.5136612022,4842
0,2NDFL,elementary,,21327,0,0,1,1.3446460573,26.515068493,1.802739726,1,1,1.2493150685,4847
0,OTHER,elementary,,60000,0,0,,,29.259255932,1.2893929186,,,4.6811737405,4849
0,OTHER,elementary,Corporate,120282,0,1,,,35.052054795,4.8917808219,,,12.019178082,4852
0,OTHER,elementary,Corporate,43305,0,1,0,0.3137096774,25.546238491,0.8503480799,0,0,5.5434987649,4854
0,OTHER,elementary,,31500,0,0,0,,27.654794521,0.4410958904,,,7.2301369863,4860
0,OTHER,elementary,Corporate,55429,0,1,,,27.038356164,2.9397260274,,,0.2410958904,4869
0,OTHER,elementary,VIP,400000,0,0,0,37.11733871,47.110786736,3.8961748634,0,0,2.1025675575,4873
0,OTHER,elementary,Corporate,73125,0,1,0,0.9604166667,43.884931507,8.7084961449,0,0,9.5616438356,4887
0,OTHER,elementary,,240000,0,0,0,3.9938396057,34.309589041,2.8136986301,0,0,12.032876712,4891
0,OTHER,elementary,,105000,0,0,1,0.7556003584,34.902238191,4.5983606557,0,0,8.5683060109,4897
0,OTHER,elementary,,60000,0,1,,,26.967123288,3.895890411,,,6.8876712329,4899
0,OTHER,advanced,Corporate,63028,1,1,,,42.442817576,8.623639494,,,11.978142077,4911
0,OTHER,elementary,,48000,0,0,1,0.889359319,25.195546074,5.0448611423,0,0,5.1791077176,4912
0,OTHER,elementary,Corporate,106550,0,1,,,26.950684932,3.997260274,,,6.6767123288,4916
0,OTHER,advanced,Corporate,31350,0,1,2,0.2492383513,38.399752976,0.4244105098,0,0,4.7778351673,4931
0,2NDFL,elementary,,131514,0,0,1,1.1769041219,55.069518677,5.5407515533,0,0,9.3982857998,4936
0,OTHER,elementary,,55000,0,0,,,36.092896175,9.8495546074,,,10.205718991,4940
0,OTHER,elementary,,50000,0,0,2,0.4115815412,37.430855603,5.4911295756,0,0,5.6938693016,4943
0,OTHER,elementary,,50000,0,0,2,0.4115815412,37.430855603,5.4911295756,0,0,5.6938693016,4944
0,OTHER,elementary,,90000,0,0,,,47.95890411,5.895890411,,,2.9342465753,4947
0,OTHER,elementary,,80000,0,0,1,0.7586917563,27.948087432,1.0428175762,0,0,5.725009357,4953
0,OTHER,elementary,,80000,0,0,1,0.7586917563,27.948087432,1.0428175762,0,0,5.725009357,4954
0,OTHER,elementary,Corporate,93524,0,1,0,20.342764337,27.324657534,4.6671232877,0,0,7.2260273973,4955
0,OTHER,elementary,Corporate,131017,0,1,1,1,37.329358485,0.5068493151,1,1,12.235616438,4962
0,OTHER,high,,35730,0,0,,,46.022187289,0.3726027397,,,0.9589041096,4963
0,OTHER,high,,35000,0,0,1,0.85609319,33.247129276,1.7128827008,0,0,4.929321057,4978
0,OTHER,elementary,Corporate,43332,0,1,0,0.4653225806,43.016438356,2.8356164384,1,2,5.438528333,4984
0,2NDFL,elementary,,47867,0,0,0,3.8591845878,43.336065574,0.5719514934,2,2,7.7240437158,4986
0,OTHER,elementary,Corporate,56999,0,1,,,28.408219178,2.9534246575,,,8.2082191781,4990
0,OTHER,elementary,Corporate,159468,0,0,,,40.375342466,5.3741971704,,,4.8246575342,4991
0,OTHER,elementary,,20000,0,0,0,51.208557348,29.720547945,1.7534246575,1,1,7.2739726027,4992
0,OTHER,high,Corporate,64150,0,1,,,31.336986301,0.3123287671,,,7.5589041096,4999
0,2NDFL,elementary,,26189,0,0,,,29.690410959,3.6904109589,,,9.3288569504,5002
0,OTHER,advanced,Corporate,30441,0,1,1,0.6671370968,36.218923572,3.6174863388,0,0,12.180567408,5005
0,OTHER,elementary,,200000,2,0,0,1,38.482910397,8.0081967213,1,1,9.4281158769,5008
0,OTHER,advanced,Corporate,24219,0,1,0,16.698947133,26.961643836,6.1780821918,0,0,6.8246575342,5010
0,OTHER,advanced,Corporate,21281,0,1,1,0.475672043,31.701369863,3.0602739726,0,0,9.2575342466,5020
0,2NDFL,elementary,,55153,0,0,0,12.566621864,34.825855229,1.4011976944,0,0,10.275170297,5021
0,OTHER,elementary,Corporate,84022,0,1,1,0.6263664875,36.367123288,6.4246575342,1,1,6.7561643836,5026
